sample_id,feature_path,aux_feature_path,violence,self_harm,nsfw,split,source,group_id,media_type,n_frames,feature_dim,aux_dim
ucf101_d58c8952236a,/kaggle/working/artifacts/features/temporal_train/ucf101_d58c8952236a.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_d58c8952236a.npy,0,0,0,train,ucf101,ucf101:playingtabla/v_playingtabla_g18_c01,video,64,768,4
ucf101_38cbd570ba3b,/kaggle/working/artifacts/features/temporal_train/ucf101_38cbd570ba3b.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_38cbd570ba3b.npy,0,0,0,train,ucf101,ucf101:playingtabla/v_playingtabla_g18_c02,video,64,768,4
ucf101_0f9bca06bab1,/kaggle/working/artifacts/features/temporal_train/ucf101_0f9bca06bab1.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_0f9bca06bab1.npy,0,0,0,train,ucf101,ucf101:playingtabla/v_playingtabla_g18_c03,video,64,768,4
ucf101_77180a3ad017,/kaggle/working/artifacts/features/temporal_train/ucf101_77180a3ad017.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_77180a3ad017.npy,0,0,0,train,ucf101,ucf101:playingtabla/v_playingtabla_g18_c04,video,64,768,4
ucf101_7835803946c6,/kaggle/working/artifacts/features/temporal_train/ucf101_7835803946c6.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_7835803946c6.npy,0,0,0,train,ucf101,ucf101:playingtabla/v_playingtabla_g18_c06,video,64,768,4
ucf101_b73820de72c6,/kaggle/working/artifacts/features/temporal_train/ucf101_b73820de72c6.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_b73820de72c6.npy,0,0,0,train,ucf101,ucf101:playingtabla/v_playingtabla_g19_c01,video,64,768,4
ucf101_2cb9e0368b9c,/kaggle/working/artifacts/features/temporal_train/ucf101_2cb9e0368b9c.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_2cb9e0368b9c.npy,0,0,0,train,ucf101,ucf101:playingtabla/v_playingtabla_g20_c03,video,64,768,4
ucf101_be4a029d1fe9,/kaggle/working/artifacts/features/temporal_train/ucf101_be4a029d1fe9.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_be4a029d1fe9.npy,0,0,0,train,ucf101,ucf101:playingtabla/v_playingtabla_g20_c04,video,64,768,4
ucf101_47bc2f8f4471,/kaggle/working/artifacts/features/temporal_train/ucf101_47bc2f8f4471.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_47bc2f8f4471.npy,0,0,0,train,ucf101,ucf101:playingtabla/v_playingtabla_g21_c01,video,64,768,4
ucf101_2864e199c1e0,/kaggle/working/artifacts/features/temporal_train/ucf101_2864e199c1e0.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_2864e199c1e0.npy,0,0,0,train,ucf101,ucf101:playingtabla/v_playingtabla_g21_c02,video,64,768,4
ucf101_6a4e164ddb71,/kaggle/working/artifacts/features/temporal_train/ucf101_6a4e164ddb71.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_6a4e164ddb71.npy,0,0,0,train,ucf101,ucf101:playingtabla/v_playingtabla_g21_c03,video,64,768,4
ucf101_93124e66507b,/kaggle/working/artifacts/features/temporal_train/ucf101_93124e66507b.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_93124e66507b.npy,0,0,0,train,ucf101,ucf101:playingtabla/v_playingtabla_g21_c04,video,64,768,4
ucf101_dbe4252c24a4,/kaggle/working/artifacts/features/temporal_train/ucf101_dbe4252c24a4.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_dbe4252c24a4.npy,0,0,0,train,ucf101,ucf101:playingtabla/v_playingtabla_g22_c02,video,64,768,4
ucf101_9971bd152880,/kaggle/working/artifacts/features/temporal_train/ucf101_9971bd152880.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_9971bd152880.npy,0,0,0,train,ucf101,ucf101:playingtabla/v_playingtabla_g22_c03,video,64,768,4
ucf101_664608139fa0,/kaggle/working/artifacts/features/temporal_train/ucf101_664608139fa0.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_664608139fa0.npy,0,0,0,train,ucf101,ucf101:playingtabla/v_playingtabla_g22_c04,video,64,768,4
ucf101_5d5a7cdae482,/kaggle/working/artifacts/features/temporal_train/ucf101_5d5a7cdae482.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_5d5a7cdae482.npy,0,0,0,train,ucf101,ucf101:playingtabla/v_playingtabla_g23_c02,video,64,768,4
ucf101_22a53644716e,/kaggle/working/artifacts/features/temporal_train/ucf101_22a53644716e.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_22a53644716e.npy,0,0,0,train,ucf101,ucf101:playingtabla/v_playingtabla_g23_c03,video,64,768,4
ucf101_3859e09f88a7,/kaggle/working/artifacts/features/temporal_train/ucf101_3859e09f88a7.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_3859e09f88a7.npy,0,0,0,train,ucf101,ucf101:playingtabla/v_playingtabla_g23_c04,video,64,768,4
ucf101_45da80e17e5d,/kaggle/working/artifacts/features/temporal_train/ucf101_45da80e17e5d.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_45da80e17e5d.npy,0,0,0,train,ucf101,ucf101:playingtabla/v_playingtabla_g24_c02,video,64,768,4
ucf101_d6dc18819571,/kaggle/working/artifacts/features/temporal_train/ucf101_d6dc18819571.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_d6dc18819571.npy,0,0,0,train,ucf101,ucf101:playingtabla/v_playingtabla_g24_c04,video,64,768,4
ucf101_781beacd9d02,/kaggle/working/artifacts/features/temporal_train/ucf101_781beacd9d02.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_781beacd9d02.npy,0,0,0,train,ucf101,ucf101:playingtabla/v_playingtabla_g25_c05,video,64,768,4
ucf101_58f40c547029,/kaggle/working/artifacts/features/temporal_train/ucf101_58f40c547029.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_58f40c547029.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g08_c04,video,64,768,4
ucf101_462e6c88438d,/kaggle/working/artifacts/features/temporal_train/ucf101_462e6c88438d.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_462e6c88438d.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g09_c02,video,64,768,4
ucf101_21ce2c747280,/kaggle/working/artifacts/features/temporal_train/ucf101_21ce2c747280.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_21ce2c747280.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g09_c03,video,64,768,4
ucf101_60af35d6167b,/kaggle/working/artifacts/features/temporal_train/ucf101_60af35d6167b.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_60af35d6167b.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g09_c04,video,64,768,4
ucf101_db4e4180775d,/kaggle/working/artifacts/features/temporal_train/ucf101_db4e4180775d.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_db4e4180775d.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g10_c01,video,64,768,4
ucf101_180ba77812aa,/kaggle/working/artifacts/features/temporal_train/ucf101_180ba77812aa.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_180ba77812aa.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g10_c04,video,64,768,4
ucf101_c935532041e9,/kaggle/working/artifacts/features/temporal_train/ucf101_c935532041e9.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_c935532041e9.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g12_c01,video,64,768,4
ucf101_c7fbfd5a4682,/kaggle/working/artifacts/features/temporal_train/ucf101_c7fbfd5a4682.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_c7fbfd5a4682.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g13_c01,video,64,768,4
ucf101_8e9986727a07,/kaggle/working/artifacts/features/temporal_train/ucf101_8e9986727a07.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_8e9986727a07.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g13_c02,video,64,768,4
ucf101_9c4ddbf4d2f1,/kaggle/working/artifacts/features/temporal_train/ucf101_9c4ddbf4d2f1.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_9c4ddbf4d2f1.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g13_c03,video,64,768,4
ucf101_6db65879344f,/kaggle/working/artifacts/features/temporal_train/ucf101_6db65879344f.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_6db65879344f.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g13_c04,video,64,768,4
ucf101_66958b5f6d03,/kaggle/working/artifacts/features/temporal_train/ucf101_66958b5f6d03.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_66958b5f6d03.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g14_c02,video,64,768,4
ucf101_05b3f1a8ec3f,/kaggle/working/artifacts/features/temporal_train/ucf101_05b3f1a8ec3f.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_05b3f1a8ec3f.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g15_c01,video,64,768,4
ucf101_40d189310931,/kaggle/working/artifacts/features/temporal_train/ucf101_40d189310931.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_40d189310931.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g17_c01,video,64,768,4
ucf101_b81a1405c217,/kaggle/working/artifacts/features/temporal_train/ucf101_b81a1405c217.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_b81a1405c217.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g17_c03,video,64,768,4
ucf101_c29dad8bda61,/kaggle/working/artifacts/features/temporal_train/ucf101_c29dad8bda61.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_c29dad8bda61.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g17_c04,video,64,768,4
ucf101_d47a5c88d3d7,/kaggle/working/artifacts/features/temporal_train/ucf101_d47a5c88d3d7.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_d47a5c88d3d7.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g18_c03,video,64,768,4
ucf101_32b80ceef6ac,/kaggle/working/artifacts/features/temporal_train/ucf101_32b80ceef6ac.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_32b80ceef6ac.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g18_c04,video,64,768,4
ucf101_0cb5f93626f1,/kaggle/working/artifacts/features/temporal_train/ucf101_0cb5f93626f1.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_0cb5f93626f1.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g19_c01,video,64,768,4
ucf101_9a36d9102b7c,/kaggle/working/artifacts/features/temporal_train/ucf101_9a36d9102b7c.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_9a36d9102b7c.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g19_c02,video,64,768,4
ucf101_8917924800fd,/kaggle/working/artifacts/features/temporal_train/ucf101_8917924800fd.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_8917924800fd.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g19_c03,video,64,768,4
ucf101_f0adfa885877,/kaggle/working/artifacts/features/temporal_train/ucf101_f0adfa885877.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_f0adfa885877.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g19_c04,video,64,768,4
ucf101_1c32c6e958a2,/kaggle/working/artifacts/features/temporal_train/ucf101_1c32c6e958a2.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_1c32c6e958a2.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g20_c01,video,64,768,4
ucf101_41036120d39e,/kaggle/working/artifacts/features/temporal_train/ucf101_41036120d39e.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_41036120d39e.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g20_c03,video,64,768,4
ucf101_40718265d26e,/kaggle/working/artifacts/features/temporal_train/ucf101_40718265d26e.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_40718265d26e.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g20_c04,video,64,768,4
ucf101_0612be5dbbb5,/kaggle/working/artifacts/features/temporal_train/ucf101_0612be5dbbb5.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_0612be5dbbb5.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g21_c03,video,64,768,4
ucf101_225dd71309a9,/kaggle/working/artifacts/features/temporal_train/ucf101_225dd71309a9.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_225dd71309a9.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g21_c04,video,64,768,4
ucf101_c01a41de075c,/kaggle/working/artifacts/features/temporal_train/ucf101_c01a41de075c.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_c01a41de075c.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g22_c01,video,64,768,4
ucf101_f6a428cfa07d,/kaggle/working/artifacts/features/temporal_train/ucf101_f6a428cfa07d.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_f6a428cfa07d.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g22_c02,video,64,768,4
ucf101_3fd1180ca8fd,/kaggle/working/artifacts/features/temporal_train/ucf101_3fd1180ca8fd.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_3fd1180ca8fd.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g22_c04,video,64,768,4
ucf101_20a6c8b25989,/kaggle/working/artifacts/features/temporal_train/ucf101_20a6c8b25989.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_20a6c8b25989.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g23_c02,video,64,768,4
ucf101_4175739a146d,/kaggle/working/artifacts/features/temporal_train/ucf101_4175739a146d.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_4175739a146d.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g23_c04,video,64,768,4
ucf101_7b2e61543e9c,/kaggle/working/artifacts/features/temporal_train/ucf101_7b2e61543e9c.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_7b2e61543e9c.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g24_c01,video,64,768,4
ucf101_12fc94aef127,/kaggle/working/artifacts/features/temporal_train/ucf101_12fc94aef127.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_12fc94aef127.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g24_c02,video,64,768,4
ucf101_c66f8dd5cf50,/kaggle/working/artifacts/features/temporal_train/ucf101_c66f8dd5cf50.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_c66f8dd5cf50.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g24_c03,video,64,768,4
ucf101_ebe1f55ee50c,/kaggle/working/artifacts/features/temporal_train/ucf101_ebe1f55ee50c.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_ebe1f55ee50c.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g25_c01,video,64,768,4
ucf101_216d98ac6037,/kaggle/working/artifacts/features/temporal_train/ucf101_216d98ac6037.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_216d98ac6037.npy,0,0,0,train,ucf101,ucf101:playingviolin/v_playingviolin_g25_c03,video,64,768,4
ucf101_44ba5b2c91e2,/kaggle/working/artifacts/features/temporal_train/ucf101_44ba5b2c91e2.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_44ba5b2c91e2.npy,0,0,0,train,ucf101,ucf101:polevault/v_polevault_g08_c02,video,64,768,4
ucf101_9ccaa3ba459b,/kaggle/working/artifacts/features/temporal_train/ucf101_9ccaa3ba459b.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_9ccaa3ba459b.npy,0,0,0,train,ucf101,ucf101:polevault/v_polevault_g08_c03,video,64,768,4
ucf101_7d87c2763e56,/kaggle/working/artifacts/features/temporal_train/ucf101_7d87c2763e56.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_7d87c2763e56.npy,0,0,0,train,ucf101,ucf101:polevault/v_polevault_g08_c04,video,64,768,4
ucf101_4badd25bb741,/kaggle/working/artifacts/features/temporal_train/ucf101_4badd25bb741.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_4badd25bb741.npy,0,0,0,train,ucf101,ucf101:polevault/v_polevault_g09_c02,video,64,768,4
ucf101_82ce823fac69,/kaggle/working/artifacts/features/temporal_train/ucf101_82ce823fac69.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_82ce823fac69.npy,0,0,0,train,ucf101,ucf101:polevault/v_polevault_g09_c04,video,64,768,4
ucf101_facd2c2aa5ba,/kaggle/working/artifacts/features/temporal_train/ucf101_facd2c2aa5ba.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_facd2c2aa5ba.npy,0,0,0,train,ucf101,ucf101:polevault/v_polevault_g10_c01,video,64,768,4
ucf101_e580892ffa41,/kaggle/working/artifacts/features/temporal_train/ucf101_e580892ffa41.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_e580892ffa41.npy,0,0,0,train,ucf101,ucf101:polevault/v_polevault_g10_c02,video,64,768,4
ucf101_3c37587baa9e,/kaggle/working/artifacts/features/temporal_train/ucf101_3c37587baa9e.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_3c37587baa9e.npy,0,0,0,train,ucf101,ucf101:polevault/v_polevault_g10_c03,video,64,768,4
ucf101_0350772b4dec,/kaggle/working/artifacts/features/temporal_train/ucf101_0350772b4dec.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_0350772b4dec.npy,0,0,0,train,ucf101,ucf101:polevault/v_polevault_g10_c05,video,64,768,4
ucf101_90ac1ad98d8e,/kaggle/working/artifacts/features/temporal_train/ucf101_90ac1ad98d8e.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_90ac1ad98d8e.npy,0,0,0,train,ucf101,ucf101:polevault/v_polevault_g10_c06,video,64,768,4
ucf101_cce04c528da2,/kaggle/working/artifacts/features/temporal_train/ucf101_cce04c528da2.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_cce04c528da2.npy,0,0,0,train,ucf101,ucf101:polevault/v_polevault_g12_c01,video,64,768,4
ucf101_6bd3cc1c799c,/kaggle/working/artifacts/features/temporal_train/ucf101_6bd3cc1c799c.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_6bd3cc1c799c.npy,0,0,0,train,ucf101,ucf101:polevault/v_polevault_g12_c02,video,64,768,4
ucf101_3623449e7ba4,/kaggle/working/artifacts/features/temporal_train/ucf101_3623449e7ba4.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_3623449e7ba4.npy,0,0,0,train,ucf101,ucf101:polevault/v_polevault_g12_c03,video,64,768,4
ucf101_4291d6354065,/kaggle/working/artifacts/features/temporal_train/ucf101_4291d6354065.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_4291d6354065.npy,0,0,0,train,ucf101,ucf101:polevault/v_polevault_g12_c05,video,64,768,4
ucf101_974686100ac2,/kaggle/working/artifacts/features/temporal_train/ucf101_974686100ac2.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_974686100ac2.npy,0,0,0,train,ucf101,ucf101:polevault/v_polevault_g12_c07,video,64,768,4
ucf101_9586c23ce55a,/kaggle/working/artifacts/features/temporal_train/ucf101_9586c23ce55a.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_9586c23ce55a.npy,0,0,0,train,ucf101,ucf101:polevault/v_polevault_g13_c01,video,64,768,4
ucf101_0c442c2e01fe,/kaggle/working/artifacts/features/temporal_train/ucf101_0c442c2e01fe.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_0c442c2e01fe.npy,0,0,0,train,ucf101,ucf101:polevault/v_polevault_g13_c02,video,64,768,4
ucf101_ffc9d6943fba,/kaggle/working/artifacts/features/temporal_train/ucf101_ffc9d6943fba.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_ffc9d6943fba.npy,0,0,0,train,ucf101,ucf101:polevault/v_polevault_g14_c02,video,64,768,4
ucf101_84d506049a59,/kaggle/working/artifacts/features/temporal_train/ucf101_84d506049a59.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_84d506049a59.npy,0,0,0,train,ucf101,ucf101:polevault/v_polevault_g14_c04,video,60,768,4
ucf101_119078fd899b,/kaggle/working/artifacts/features/temporal_train/ucf101_119078fd899b.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_119078fd899b.npy,0,0,0,train,ucf101,ucf101:polevault/v_polevault_g14_c05,video,64,768,4
ucf101_877ec185cd65,/kaggle/working/artifacts/features/temporal_train/ucf101_877ec185cd65.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_877ec185cd65.npy,0,0,0,train,ucf101,ucf101:polevault/v_polevault_g14_c06,video,64,768,4
ucf101_a572b2ba7c5b,/kaggle/working/artifacts/features/temporal_train/ucf101_a572b2ba7c5b.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_a572b2ba7c5b.npy,0,0,0,train,ucf101,ucf101:polevault/v_polevault_g15_c01,video,64,768,4
ucf101_a77b6009301f,/kaggle/working/artifacts/features/temporal_train/ucf101_a77b6009301f.npy,/kaggle/working/artifacts/aux_features/temporal_train/ucf101_a77b6009301f.npy,0,0,0,train,ucf101,ucf101:polevault/v_polevault_g15_c04,video,64,768,4
